"Range","REF","PropertyName","PropertyDescription","PropertyDescriptionShort","PropertyFilter","PropertyFilterShort","Source","SectorCount","PublicCount","Type","Subtype","Year","YearDesc","File","Field","DataType","DataTypeAlt","RecordFilterBy","Filter","FilterValue","Filter2","Filter2Value","Filter3","Filter3Value","Filter4","Filter4Value","Filter5","Filter5Value","ShouldBeNormalised","NormalisedLookup","CompoundFields","ReturnMultipleRecords","IgnoreMapping"
"Establishment","","RwmExpected_Tot_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_Tot_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_Tot_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_Boy_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_Boy_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_Boy_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_Grl_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_Grl_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_Grl_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_Dis_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_Dis_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_Dis_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_NDi_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_NDi_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_NDi_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_SENEHC_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_SENEHC_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_SENEHC_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_SENSup_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_SENSup_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_SENSup_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_NoSEN_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_NoSEN_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_NoSEN_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_EFL_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_EFL_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_EFL_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_EAL_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_EAL_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_EAL_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_NMo_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_NMo_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_NMo_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmExpected_Mob_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmExpected_Mob_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmExpected_Mob_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_Tot_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_Tot_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_Tot_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_Boy_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_Boy_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_Boy_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_Grl_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_Grl_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_Grl_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_Dis_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_Dis_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_Dis_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_NDi_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_NDi_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_NDi_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_SENEHC_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_SENEHC_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_SENEHC_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_SENSup_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_SENSup_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_SENSup_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_NoSEN_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_NoSEN_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_NoSEN_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_EFL_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_EFL_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_EFL_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_EAL_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_EAL_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_EAL_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_NMo_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_NMo_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_NMo_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_Mob_Cohort_Est_Previous2_Num","EstablishmentPerformance RwmHigher_Mob_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","RwmHigher_Mob_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Tot_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_Tot_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_Tot_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Boy_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_Boy_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_Boy_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Grl_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_Grl_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_Grl_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Dis_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_Dis_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_Dis_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NDi_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_NDi_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_NDi_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_SENEHC_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_SENEHC_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_SENEHC_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_SENSup_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_SENSup_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_SENSup_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NoSEN_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_NoSEN_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_NoSEN_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_EFL_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_EFL_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_EFL_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_EAL_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_EAL_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_EAL_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NMo_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_NMo_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_NMo_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Mob_Cohort_Est_Previous2_Num","EstablishmentPerformance ReadingScaledScore_Mob_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","ReadingScaledScore_Mob_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Tot_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_Tot_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_Tot_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Boy_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_Boy_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_Boy_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Grl_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_Grl_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_Grl_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Dis_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_Dis_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_Dis_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NDi_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_NDi_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_NDi_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_SENEHC_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_SENEHC_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_SENEHC_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_SENSup_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_SENSup_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_SENSup_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NoSEN_Cohort_Est_Previous2_Num","EstablishmentPerformance MathsScaledScore_NoSEN_Cohort_Est_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EstablishmentPerformance","MathsScaledScore_NoSEN_Cohort_Est_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
